LABEL,CODE,DESC
DIAGNOSIS_67500,67500,"Infections of nipple associated with childbirth\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67501,67501,"Infections of nipple associated with childbirth\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67502,67502,"Infections of nipple associated with childbirth\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67503,67503,"Infections of nipple associated with childbirth\, antepartum condition or complication"
DIAGNOSIS_67504,67504,"Infections of nipple associated with childbirth\, postpartum condition or complication"
DIAGNOSIS_67510,67510,"Abscess of breast associated with childbirth\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67511,67511,"Abscess of breast associated with childbirth\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67512,67512,"Abscess of breast associated with childbirth\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67513,67513,"Abscess of breast associated with childbirth\, antepartum condition or complication"
DIAGNOSIS_67514,67514,"Abscess of breast associated with childbirth\, postpartum condition or complication"
DIAGNOSIS_67520,67520,"Nonpurulent mastitis associated with childbirth\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67521,67521,"Nonpurulent mastitis associated with childbirth\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67522,67522,"Nonpurulent mastitis associated with childbirth\, delivered\, with mention of postpartum complication"
DIAGNOSIS_73393,73393,"Stress fracture of tibia or fibula"
DIAGNOSIS_73394,73394,"Stress fracture of the metatarsals"
DIAGNOSIS_73395,73395,"Stress fracture of other bone"
DIAGNOSIS_73396,73396,"Stress fracture of femoral neck"
DIAGNOSIS_73397,73397,"Stress fracture of shaft of femur"
DIAGNOSIS_73398,73398,"Stress fracture of pelvis"
DIAGNOSIS_73399,73399,"Other disorders of bone and cartilage"
DIAGNOSIS_734,734,"Flat foot"
DIAGNOSIS_7350,7350,"Hallux valgus (acquired)"
DIAGNOSIS_7351,7351,"Hallux varus (acquired)"
DIAGNOSIS_7352,7352,"Hallux rigidus"
DIAGNOSIS_7353,7353,"Hallux malleus"
DIAGNOSIS_7354,7354,"Other hammer toe (acquired)"
DIAGNOSIS_7355,7355,"Claw toe (acquired)"
DIAGNOSIS_7358,7358,"Other acquired deformities of toe"
DIAGNOSIS_7359,7359,"Unspecified acquired deformity of toe"
DIAGNOSIS_73600,73600,"Unspecified deformity of forearm\, excluding fingers"
DIAGNOSIS_73601,73601,"Cubitus valgus (acquired)"
DIAGNOSIS_73602,73602,"Cubitus varus (acquired)"
DIAGNOSIS_73603,73603,"Valgus deformity of wrist (acquired)"
DIAGNOSIS_73604,73604,"Varus deformity of wrist (acquired)"
DIAGNOSIS_73605,73605,"Wrist drop (acquired)"
DIAGNOSIS_73606,73606,"Claw hand (acquired)"
DIAGNOSIS_73607,73607,"Club hand\, acquired"
DIAGNOSIS_9640,9640,"Poisoning by iron and its compounds"
DIAGNOSIS_9641,9641,"Poisoning by liver preparations and other antianemic agents"
DIAGNOSIS_9642,9642,"Poisoning by anticoagulants"
DIAGNOSIS_9643,9643,"Poisoning by vitamin K (phytonadione)"
DIAGNOSIS_9644,9644,"Poisoning by fibrinolysis-affecting drugs"
DIAGNOSIS_9645,9645,"Poisoning by anticoagulant antagonists and other coagulants"
DIAGNOSIS_9646,9646,"Poisoning by gamma globulin"
DIAGNOSIS_9647,9647,"Poisoning by natural blood and blood products"
DIAGNOSIS_9648,9648,"Poisoning by other specified agents affecting blood constituents"
DIAGNOSIS_E8403,E8403,"Accident to powered aircraft at takeoff or landing injuring other occupant of commercial aircraft (powered) in surface to surface transport"
DIAGNOSIS_E8404,E8404,"Accident to powered aircraft at takeoff or landing injuring occupant of commercial aircraft (powered) in surface to air transport"
DIAGNOSIS_74190,74190,"Spina bifida without mention of hydrocephalus\, unspecified region"
DIAGNOSIS_74191,74191,"Spina bifida without mention of hydrocephalus\, cervical region"
DIAGNOSIS_67122,67122,"Superficial thrombophlebitis complicating pregnancy and the puerperium\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67123,67123,"Superficial thrombophlebitis complicating pregnancy and the puerperium\, antepartum condition or complication"
DIAGNOSIS_67124,67124,"Superficial thrombophlebitis complicating pregnancy and the puerperium\, postpartum condition or complication"
DIAGNOSIS_67130,67130,"Deep phlebothrombosis\, antepartum\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67131,67131,"Deep phlebothrombosis\, antepartum\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67133,67133,"Deep phlebothrombosis\, antepartum\, antepartum condition or complication"
DIAGNOSIS_67140,67140,"Deep phlebothrombosis\, postpartum\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67142,67142,"Deep phlebothrombosis\, postpartum\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67144,67144,"Deep phlebothrombosis\, postpartum\, postpartum condition or complication"
DIAGNOSIS_67150,67150,"Other phlebitis and thrombosis complicating pregnancy and the puerperium\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67151,67151,"Other phlebitis and thrombosis complicating pregnancy and the puerperium\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67152,67152,"Other phlebitis and thrombosis complicating pregnancy and the puerperium\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67153,67153,"Other phlebitis and thrombosis complicating pregnancy and the puerperium\, antepartum condition or complication"
DIAGNOSIS_67154,67154,"Other phlebitis and thrombosis complicating pregnancy and the puerperium\, postpartum condition or complication"
DIAGNOSIS_67180,67180,"Other venous complications of pregnancy and the puerperium\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67181,67181,"Other venous complications of pregnancy and the puerperium\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67182,67182,"Other venous complications of pregnancy and the puerperium\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67183,67183,"Other venous complications of pregnancy and the puerperium\, antepartum condition or complication"
DIAGNOSIS_67184,67184,"Other venous complications of pregnancy and the puerperium\, postpartum condition or complication"
DIAGNOSIS_67190,67190,"Unspecified venous complication of pregnancy and the puerperium\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67191,67191,"Unspecified venous complication of pregnancy and the puerperium\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67192,67192,"Unspecified venous complication of pregnancy and the puerperium\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67193,67193,"Unspecified venous complication of pregnancy and the puerperium\, antepartum condition or complication"
DIAGNOSIS_67194,67194,"Unspecified venous complication of pregnancy and the puerperium\, postpartum condition or complication"
DIAGNOSIS_67200,67200,"Pyrexia of unknown origin during the puerperium\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67202,67202,"Pyrexia of unknown origin during the puerperium\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67204,67204,"Pyrexia of unknown origin during the puerperium\, postpartum condition or complication"
DIAGNOSIS_67300,67300,"Obstetrical air embolism\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67301,67301,"Obstetrical air embolism\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67302,67302,"Obstetrical air embolism\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67303,67303,"Obstetrical air embolism\, antepartum condition or complication"
DIAGNOSIS_67304,67304,"Obstetrical air embolism\, postpartum condition or complication"
DIAGNOSIS_67310,67310,"Amniotic fluid embolism\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67311,67311,"Amniotic fluid embolism\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67312,67312,"Amniotic fluid embolism\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67313,67313,"Amniotic fluid embolism\, antepartum condition or complication"
DIAGNOSIS_67314,67314,"Amniotic fluid embolism\, postpartum condition or complication"
DIAGNOSIS_67320,67320,"Obstetrical blood-clot embolism\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67321,67321,"Obstetrical blood-clot embolism\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67322,67322,"Obstetrical blood-clot embolism\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67323,67323,"Obstetrical blood-clot embolism\, antepartum condition or complication"
DIAGNOSIS_73070,73070,"Osteopathy resulting from poliomyelitis\, site unspecified"
DIAGNOSIS_73071,73071,"Osteopathy resulting from poliomyelitis\, shoulder region"
DIAGNOSIS_73072,73072,"Osteopathy resulting from poliomyelitis\, upper arm"
DIAGNOSIS_73073,73073,"Osteopathy resulting from poliomyelitis\, forearm"
DIAGNOSIS_73074,73074,"Osteopathy resulting from poliomyelitis\, hand"
DIAGNOSIS_73075,73075,"Osteopathy resulting from poliomyelitis\, pelvic region and thigh"
DIAGNOSIS_73076,73076,"Osteopathy resulting from poliomyelitis\, lower leg"
DIAGNOSIS_73077,73077,"Osteopathy resulting from poliomyelitis\, ankle and foot"
DIAGNOSIS_73078,73078,"Osteopathy resulting from poliomyelitis\, other specified sites"
DIAGNOSIS_73079,73079,"Osteopathy resulting from poliomyelitis\, multiple sites"
DIAGNOSIS_95899,95899,"Traumatic compartment syndrome of other sites"
DIAGNOSIS_95901,95901,"Head injury\, unspecified"
DIAGNOSIS_95909,95909,"Injury of face and neck"
DIAGNOSIS_95911,95911,"Other injury of chest wall"
DIAGNOSIS_95912,95912,"Other injury of abdomen"
DIAGNOSIS_95913,95913,"Fracture of corpus cavernosum penis"
DIAGNOSIS_95914,95914,"Other injury of external genitals"
DIAGNOSIS_95919,95919,"Other injury of other sites of trunk"
DIAGNOSIS_9592,9592,"Shoulder and upper arm injury"
DIAGNOSIS_9593,9593,"Elbow\, forearm\, and wrist injury"
DIAGNOSIS_9594,9594,"Hand\, except finger injury"
DIAGNOSIS_9595,9595,"Finger injury"
DIAGNOSIS_79508,79508,"Unsatisfactory cervical cytology smear"
DIAGNOSIS_79509,79509,"Other abnormal Papanicolaou smear of cervix and cervical HPV"
DIAGNOSIS_79510,79510,"Abnormal glandular Papanicolaou smear of vagina"
DIAGNOSIS_79511,79511,"Papanicolaou smear of vagina with atypical squamous cells of undetermined significance (ASC-US)"
DIAGNOSIS_79512,79512,"Papanicolaou smear of vagina with atypical squamous cells cannot exclude high grade squamous intraepithelial lesion (ASC-H)"
DIAGNOSIS_79513,79513,"Papanicolaou smear of vagina with low grade squamous intraepithelial lesion (LGSIL)"
DIAGNOSIS_79514,79514,"Papanicolaou smear of vagina with high grade squamous intraepithelial lesion (HGSIL)"
DIAGNOSIS_79515,79515,"Vaginal high risk human papillomavirus (HPV) DNA test positive"
DIAGNOSIS_79516,79516,"Papanicolaou smear of vagina with cytologic evidence of malignancy"
DIAGNOSIS_79518,79518,"Unsatisfactory vaginal cytology smear"
DIAGNOSIS_79519,79519,"Other abnormal Papanicolaou smear of vagina and vaginal HPV"
DIAGNOSIS_7952,7952,"Nonspecific abnormal findings on chromosomal analysis"
DIAGNOSIS_79531,79531,"Nonspecific positive findings for anthrax"
DIAGNOSIS_79539,79539,"Other nonspecific positive culture findings"
DIAGNOSIS_7954,7954,"Other nonspecific abnormal histological findings"
DIAGNOSIS_79551,79551,"Nonspecific reaction to tuberculin skin test without active tuberculosis"
DIAGNOSIS_79552,79552,"Nonspecific reaction to cell mediated immunity measurement of gamma interferon antigen response without active tuberculosis"
DIAGNOSIS_81342,81342,"Other closed fractures of distal end of radius (alone)"
DIAGNOSIS_81343,81343,"Closed fracture of distal end of ulna (alone)"
DIAGNOSIS_81344,81344,"Closed fracture of lower end of radius with ulna"
DIAGNOSIS_81345,81345,"Torus fracture of radius (alone)"
DIAGNOSIS_81346,81346,"Torus fracture of ulna (alone)"
DIAGNOSIS_81347,81347,"Torus fracture of radius and ulna"
DIAGNOSIS_81350,81350,"Open fracture of lower end of forearm\, unspecified"
DIAGNOSIS_81351,81351,"Open Colles' fracture"
DIAGNOSIS_81352,81352,"Other open fractures of distal end of radius (alone)"
DIAGNOSIS_81353,81353,"Open fracture of distal end of ulna (alone)"
DIAGNOSIS_81354,81354,"Open fracture of lower end of radius with ulna"
DIAGNOSIS_81380,81380,"Closed fracture of unspecified part of forearm"
DIAGNOSIS_81381,81381,"Closed fracture of unspecified part of radius (alone)"
DIAGNOSIS_81382,81382,"Closed fracture of unspecified part of ulna (alone)"
DIAGNOSIS_81383,81383,"Closed fracture of unspecified part of radius with ulna"
DIAGNOSIS_81390,81390,"Open fracture of unspecified part of forearm"
DIAGNOSIS_81391,81391,"Open fracture of unspecified part of radius (alone)"
DIAGNOSIS_81392,81392,"Open fracture of unspecified part of ulna (alone)"
DIAGNOSIS_81393,81393,"Open fracture of unspecified part of radius with ulna"
DIAGNOSIS_81400,81400,"Closed fracture of carpal bone\, unspecified"
DIAGNOSIS_81401,81401,"Closed fracture of navicular [scaphoid] bone of wrist"
DIAGNOSIS_81402,81402,"Closed fracture of lunate [semilunar] bone of wrist"
DIAGNOSIS_81403,81403,"Closed fracture of triquetral [cuneiform] bone of wrist"
DIAGNOSIS_81404,81404,"Closed fracture of pisiform bone of wrist"
DIAGNOSIS_81405,81405,"Closed fracture of trapezium bone [larger multangular] of wrist"
DIAGNOSIS_81406,81406,"Closed fracture of trapezoid bone [smaller multangular] of wrist"
DIAGNOSIS_81407,81407,"Closed fracture of capitate bone [os magnum] of wrist"
DIAGNOSIS_81408,81408,"Closed fracture of hamate [unciform] bone of wrist"
DIAGNOSIS_81409,81409,"Closed fracture of other bone of wrist"
DIAGNOSIS_81410,81410,"Open fracture of carpal bone\, unspecified"
DIAGNOSIS_81411,81411,"Open fracture of navicular [scaphoid] bone of wrist"
DIAGNOSIS_81412,81412,"Open fracture of lunate [semilunar] bone of wrist"
DIAGNOSIS_81413,81413,"Open fracture of triquetral [cuneiform] bone of wrist"
DIAGNOSIS_81414,81414,"Open fracture of pisiform bone of wrist"
DIAGNOSIS_81415,81415,"Open fracture of trapezium bone [larger multangular] of wrist"
DIAGNOSIS_81416,81416,"Open fracture of trapezoid bone [smaller multangular] of wrist"
DIAGNOSIS_81417,81417,"Open fracture of capitate bone [os magnum] of wrist"
DIAGNOSIS_81418,81418,"Open fracture of hamate [unciform] bone of wrist"
DIAGNOSIS_81419,81419,"Open fracture of other bone of wrist"
DIAGNOSIS_81500,81500,"Closed fracture of metacarpal bone(s)\, site unspecified"
DIAGNOSIS_81501,81501,"Closed fracture of base of thumb [first] metacarpal"
DIAGNOSIS_81502,81502,"Closed fracture of base of other metacarpal bone(s)"
DIAGNOSIS_81503,81503,"Closed fracture of shaft of metacarpal bone(s)"
DIAGNOSIS_81504,81504,"Closed fracture of neck of metacarpal bone(s)"
DIAGNOSIS_81509,81509,"Closed fracture of multiple sites of metacarpus"
DIAGNOSIS_81510,81510,"Open fracture of metacarpal bone(s)\, site unspecified"
DIAGNOSIS_81511,81511,"Open fracture of base of thumb [first] metacarpal"
DIAGNOSIS_81512,81512,"Open fracture of base of other metacarpal bone(s)"
DIAGNOSIS_90225,90225,"Injury to superior mesenteric artery (trunk)"
DIAGNOSIS_90226,90226,"Injury to primary branches of superior mesenteric artery"
DIAGNOSIS_90227,90227,"Injury to inferior mesenteric artery"
DIAGNOSIS_90229,90229,"Injury to celiac and mesenteric arteries\, other"
DIAGNOSIS_90231,90231,"Injury to superior mesenteric vein and primary subdivisions"
DIAGNOSIS_90232,90232,"Injury to inferior mesenteric vein"
DIAGNOSIS_90233,90233,"Injury to portal vein"
DIAGNOSIS_90234,90234,"Injury to splenic vein"
DIAGNOSIS_90239,90239,"Injury to portal and splenic veins\, other"
DIAGNOSIS_90240,90240,"Injury to renal vessel(s)\, unspecified"
DIAGNOSIS_90241,90241,"Injury to renal artery"
DIAGNOSIS_90242,90242,"Injury to renal vein"
DIAGNOSIS_90249,90249,"Injury to renal blood vessels\, other"
DIAGNOSIS_90250,90250,"Injury to iliac vessel(s)\, unspecified"
DIAGNOSIS_90251,90251,"Injury to hypogastric artery"
DIAGNOSIS_67581,67581,"Other specified infections of the breast and nipple associated with childbirth\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67582,67582,"Other specified infections of the breast and nipple associated with childbirth\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67583,67583,"Other specified infections of the breast and nipple associated with childbirth\, antepartum condition or complication"
DIAGNOSIS_67584,67584,"Other specified infections of the breast and nipple associated with childbirth\, postpartum condition or complication"
DIAGNOSIS_67590,67590,"Unspecified infection of the breast and nipple associated with childbirth\, unspecified as to episode of care or not applicable"
DIAGNOSIS_67591,67591,"Unspecified infection of the breast and nipple associated with childbirth\, delivered\, with or without mention of antepartum condition"
DIAGNOSIS_67592,67592,"Unspecified infection of the breast and nipple associated with childbirth\, delivered\, with mention of postpartum complication"
DIAGNOSIS_67593,67593,"Unspecified infection of the breast and nipple associated with childbirth\, antepartum condition or complication"
DIAGNOSIS_67594,67594,"Unspecified infection of the breast and nipple associated with childbirth\, postpartum condition or complication"
DIAGNOSIS_67600,67600,"Retracted nipple associated with childbirth\, unspecified as to episode of care or not applicable"
